Time	Node	Event	SeqNo
0.00329383	10	Incoming interest	0
0.00329383	20	Incoming interest	0
0.00329387	9	Incoming interest	0
0.00329387	21	Incoming interest	0
0.0032939	8	Incoming interest	0
0.00329393	7	Incoming interest	0
0.00329403	4	Incoming interest	0
0.00329407	3	Incoming interest	0
0.0032941	28	Incoming interest	0
0.00329417	0	Incoming interest	0
0.00329443	38	Incoming interest	0
0.00333697	6	Broadcasting	
0.0033371	28	Broadcasting	
0.003381	5	Incoming interest	0
0.00338103	4	Incoming interest	0
0.00338113	29	Incoming interest	0
0.00338117	0	Incoming interest	0
0.0033812	31	Incoming interest	0
0.00338123	24	Incoming interest	0
0.00338127	33	Incoming interest	0
0.0034154	19	Broadcasting	
0.0034595	22	Incoming interest	0
0.00345953	15	Incoming interest	0
0.00345953	23	Incoming interest	0
0.00345957	24	Incoming interest	0
0.0034596	25	Incoming interest	0
0.00345963	26	Incoming interest	0
0.0034597	10	Incoming interest	0
0.00345977	30	Incoming interest	0
0.00345987	33	Incoming interest	0
0.00346	37	Incoming interest	0
0.00346007	39	Incoming interest	0
0.00350257	14	Broadcasting	
0.0035466	13	Incoming interest	0
0.0035466	15	Incoming interest	0
0.00354663	12	Incoming interest	0
0.00354663	16	Incoming interest	0
0.00354667	11	Incoming interest	0
0.0035467	10	Incoming interest	0
0.0035467	18	Incoming interest	0
0.00354673	9	Incoming interest	0
0.00354673	19	Incoming interest	0
0.0035468	7	Incoming interest	0
0.00354683	6	Incoming interest	0
0.00354686	5	Incoming interest	0
0.00354686	23	Incoming interest	0
0.0035469	24	Incoming interest	0
0.00354693	25	Incoming interest	0
0.00354697	26	Incoming interest	0
0.003547	1	Incoming interest	0
0.003547	27	Incoming interest	0
0.00354713	31	Incoming interest	0
0.00354717	32	Incoming interest	0
0.0035897	18	Broadcasting	
0.00358997	26	Broadcasting	
0.0036338	15	Incoming interest	0
0.0036341	6	Incoming interest	0
0.00369497	2	Broadcasting	
0.003739	1	Incoming interest	0
0.00373903	0	Incoming interest	0
0.00373903	4	Incoming interest	0
0.00373906	5	Incoming interest	0
0.0037391	6	Incoming interest	0
0.00373923	10	Incoming interest	0
0.00373933	13	Incoming interest	0
0.0037394	15	Incoming interest	0
0.00379103	4	Broadcasting	
0.00383506	3	Incoming interest	0
0.00383506	5	Incoming interest	0
0.0038351	2	Incoming interest	0
0.0038351	6	Incoming interest	0
0.00383513	1	Incoming interest	0
0.00383513	7	Incoming interest	0
0.00383516	0	Incoming interest	0
0.0038352	9	Incoming interest	0
0.00383523	10	Incoming interest	0
0.00383526	11	Incoming interest	0
0.00383533	13	Incoming interest	0
0.00383536	14	Incoming interest	0
0.00386116	38	Broadcasting	
0.00388716	0	Broadcasting	
0.00390533	33	Incoming interest	0
0.00390536	32	Incoming interest	0
0.0039054	31	Incoming interest	0
0.00390563	24	Incoming interest	0
0.00401123	40	Broadcasting	
0.00405533	37	Incoming interest	0
0.00405536	36	Incoming interest	0
0.0040554	35	Incoming interest	0
0.00405543	34	Incoming interest	0
0.00418465	38	Broadcasting	
0.00422872	36	Incoming interest	0
0.00422875	35	Incoming interest	0
0.00422888	31	Incoming interest	0
0.0043108	49	Broadcasting	
0.00433215	23	Broadcasting	
0.00437625	26	Incoming interest	0
0.00437638	16	Incoming interest	0
0.00437662	9	Incoming interest	0
0.00444662	9	Broadcasting	
0.00483471	12	DataCached	0
0.00483475	13	DataCached	0
0.00483478	14	DataCached	0
0.00483488	17	DataCached	0
0.00483492	18	DataCached	0
0.00483495	19	DataCached	0
0.00483498	20	DataCached	0
0.00483512	24	DataCached	0
0.00486868	11	Broadcasting	
0.00486875	5	Broadcasting	
0.00525685	16	DataCached	0
0.00531798	12	Broadcasting	
0.00536202	11	Incoming interest	0
0.00536202	13	Incoming interest	0
0.00536205	10	Incoming interest	0
0.00536205	14	Incoming interest	0
0.00536208	15	Incoming interest	0
0.00536211	8	Incoming interest	0
0.00536211	16	Incoming interest	0
0.00536215	7	Incoming interest	0
0.00536218	6	Incoming interest	0
0.00536218	18	Incoming interest	0
0.00536225	4	Incoming interest	0
0.00536235	1	Incoming interest	0
0.00536238	0	Incoming interest	0
0.00536271	34	Incoming interest	0
0.00536281	37	Incoming interest	0
0.00536992	48	Broadcasting	
0.00541421	39	Incoming interest	0
0.00541425	38	Incoming interest	0
0.00541428	37	Incoming interest	0
0.00541431	36	Incoming interest	0
0.00541455	29	Incoming interest	0
0.00542331	22	Broadcasting	
0.00542335	1	Broadcasting	
0.00546735	23	Incoming interest	0
0.00546738	20	Incoming interest	0
0.00546738	24	Incoming interest	0
0.00546741	25	Incoming interest	0
0.00546745	18	Incoming interest	0
0.00546748	27	Incoming interest	0
0.00558021	49	Broadcasting	
0.00562428	47	Incoming interest	0
0.00562431	46	Incoming interest	0
0.00562435	45	Incoming interest	0
0.00562438	44	Incoming interest	0
0.00562441	43	Incoming interest	0
0.00562445	42	Incoming interest	0
0.00562448	41	Incoming interest	0
0.00566731	46	Broadcasting	
0.00571135	45	Incoming interest	0
0.00571135	47	Incoming interest	0
0.00571138	44	Incoming interest	0
0.00571138	48	Incoming interest	0
0.00571141	43	Incoming interest	0
0.00571155	39	Incoming interest	0
0.00571168	35	Incoming interest	0
0.00571195	27	Incoming interest	0
0.00581141	3	DataCached	0
0.00581155	7	DataCached	0
0.00584631	30	Broadcasting	
0.00588181	15	Broadcasting	
0.00589035	29	Incoming interest	0
0.00589041	27	Incoming interest	0
0.00589041	33	Incoming interest	0
0.00589048	35	Incoming interest	0
0.00589055	23	Incoming interest	0
0.00592628	1	Incoming interest	0
0.00597838	32	Broadcasting	
0.00602241	33	Incoming interest	0
0.00602245	30	Incoming interest	0
0.00602245	34	Incoming interest	0
0.00602248	29	Incoming interest	0
0.00602251	28	Incoming interest	0
0.00602251	36	Incoming interest	0
0.00602255	27	Incoming interest	0
0.00602255	37	Incoming interest	0
0.00602258	26	Incoming interest	0
0.00602258	38	Incoming interest	0
0.00602261	25	Incoming interest	0
0.00602268	41	Incoming interest	0
0.00602271	42	Incoming interest	0
0.00602275	43	Incoming interest	0
0.00602278	44	Incoming interest	0
0.00602281	19	Incoming interest	0
0.00602285	46	Incoming interest	0
0.00602288	47	Incoming interest	0
0.00602295	15	Incoming interest	0
0.00602298	14	Incoming interest	0
0.00602301	13	Incoming interest	0
0.00602308	11	Incoming interest	0
0.00602315	9	Incoming interest	0
0.00607438	32	Broadcasting	
0.00611841	31	Incoming interest	0
0.00611841	33	Incoming interest	0
0.00611845	30	Incoming interest	0
0.00611848	29	Incoming interest	0
0.00611851	28	Incoming interest	0
0.00611851	36	Incoming interest	0
0.00611855	27	Incoming interest	0
0.00611855	37	Incoming interest	0
0.00611858	26	Incoming interest	0
0.00611858	38	Incoming interest	0
0.00611861	25	Incoming interest	0
0.00611865	40	Incoming interest	0
0.00611868	23	Incoming interest	0
0.00611868	41	Incoming interest	0
0.00611871	22	Incoming interest	0
0.00611871	42	Incoming interest	0
0.00611875	21	Incoming interest	0
0.00611878	20	Incoming interest	0
0.00611881	19	Incoming interest	0
0.00611881	45	Incoming interest	0
0.00611905	12	Incoming interest	0
0.00611925	6	Incoming interest	0
0.00616211	10	Broadcasting	
0.00622043	43	Broadcasting	
0.00626447	44	Incoming interest	0
0.0062646	48	Incoming interest	0
0.00655028	15	DataCached	0
0.00659335	3	Broadcasting	
0.00663738	2	Incoming interest	0
0.00663738	4	Incoming interest	0
0.00663741	1	Incoming interest	0
0.00663741	5	Incoming interest	0
0.00663744	0	Incoming interest	0
0.00663744	6	Incoming interest	0
0.00663748	7	Incoming interest	0
0.00663751	8	Incoming interest	0
0.00663754	9	Incoming interest	0
0.00663758	10	Incoming interest	0
0.00663768	13	Incoming interest	0
0.00663778	16	Incoming interest	0
0.00667158	24	Broadcasting	
0.00667171	28	Broadcasting	
0.00671588	15	Incoming interest	0
0.00671595	13	Incoming interest	0
0.00671598	12	Incoming interest	0
0.00680964	26	Broadcasting	
0.00685368	25	Incoming interest	0
0.00685368	27	Incoming interest	0
0.00685374	23	Incoming interest	0
0.00685374	29	Incoming interest	0
0.00685378	30	Incoming interest	0
0.00685381	21	Incoming interest	0
0.00685384	32	Incoming interest	0
0.00685388	19	Incoming interest	0
0.00685388	33	Incoming interest	0
0.00685391	18	Incoming interest	0
0.00685391	34	Incoming interest	0
0.00685394	17	Incoming interest	0
0.00685398	16	Incoming interest	0
0.00685401	15	Incoming interest	0
0.00685401	37	Incoming interest	0
0.00685404	14	Incoming interest	0
0.00685414	11	Incoming interest	0
0.00685424	44	Incoming interest	0
0.00690034	1	Broadcasting	
0.00728851	6	DataCached	0
0.00728858	8	DataCached	0
0.00728861	9	DataCached	0
0.00728871	12	DataCached	0
0.00728874	13	DataCached	0
0.00728891	18	DataCached	0
0.00734188	47	Broadcasting	
0.00736754	7	Broadcasting	
0.00741158	6	Incoming interest	0
0.00741161	9	Incoming interest	0
0.00741164	4	Incoming interest	0
0.00741168	11	Incoming interest	0
0.00741174	1	Incoming interest	0
0.00741178	0	Incoming interest	0
0.00741198	20	Incoming interest	0
0.00748084	18	Broadcasting	
0.00786894	21	DataCached	0
0.00786898	22	DataCached	0
0.00786901	23	DataCached	0
0.00786908	25	DataCached	0
0.00786914	27	DataCached	0
0.00786918	28	DataCached	0
0.00786921	29	DataCached	0
0.00786928	31	DataCached	0
0.00786934	33	DataCached	0
0.00786941	35	DataCached	0
0.00792141	1	Broadcasting	
0.00793908	11	Broadcasting	
0.00842438	2	Broadcasting	
0.00881264	10	DataCached	0
0.00881268	11	DataCached	0
0.00881281	15	DataCached	0
0.00881284	16	DataCached	0
0.00886511	24	Broadcasting	
0.0089151	33	Broadcasting	
0.00925318	26	DataCached	0
0.00933747	22	Broadcasting	
0.0093815	21	Incoming interest	0
0.0093815	23	Incoming interest	0
0.00938154	20	Incoming interest	0
0.00938154	24	Incoming interest	0
0.00938157	19	Incoming interest	0
0.00938157	25	Incoming interest	0
0.0093816	18	Incoming interest	0
0.00938164	17	Incoming interest	0
0.00938164	27	Incoming interest	0
0.00938167	16	Incoming interest	0
0.0093817	15	Incoming interest	0
0.0093817	29	Incoming interest	0
0.00938174	14	Incoming interest	0
0.00938177	31	Incoming interest	0
0.0093818	12	Incoming interest	0
0.00938197	37	Incoming interest	0
0.00938214	2	Incoming interest	0
0.00942477	31	Broadcasting	
0.0094688	30	Incoming interest	0
0.00946884	33	Incoming interest	0
0.00946897	25	Incoming interest	0
0.00946897	37	Incoming interest	0
0.009469	24	Incoming interest	0
0.00946904	23	Incoming interest	0
0.00946907	22	Incoming interest	0
0.00946927	46	Incoming interest	0
0.0094693	47	Incoming interest	0
0.00946934	14	Incoming interest	0
0.00946934	48	Incoming interest	0
0.0094695	9	Incoming interest	0
0.00953003	23	Broadcasting	
0.00957407	22	Incoming interest	0
0.00957407	24	Incoming interest	0
0.0095741	21	Incoming interest	0
0.0095741	25	Incoming interest	0
0.00957413	20	Incoming interest	0
0.00957417	19	Incoming interest	0
0.00957417	27	Incoming interest	0
0.0095742	18	Incoming interest	0
0.00957423	17	Incoming interest	0
0.00957423	29	Incoming interest	0
0.00957427	16	Incoming interest	0
0.0095743	31	Incoming interest	0
0.00957433	14	Incoming interest	0
0.00957437	33	Incoming interest	0
0.0095744	12	Incoming interest	0
0.00957443	11	Incoming interest	0
0.00957447	36	Incoming interest	0
0.0095746	40	Incoming interest	0
0.0095747	3	Incoming interest	0
0.00964443	11	Broadcasting	
0.0100756	7	Broadcasting	
0.0100757	18	Broadcasting	
0.0104637	19	DataCached	0
0.0104638	21	DataCached	0
0.0104638	23	DataCached	0
0.0104639	24	DataCached	0
0.010464	28	DataCached	0
0.010464	29	DataCached	0
0.010516	19	Broadcasting	
0.0109045	34	DataCached	0
0.0109045	36	DataCached	0
0.0109047	40	DataCached	0
0.0109382	26	Broadcasting	
0.0109822	25	Incoming interest	0
0.0109822	27	Incoming interest	0
0.0109823	24	Incoming interest	0
0.0109823	23	Incoming interest	0
0.0109823	29	Incoming interest	0
0.0109823	22	Incoming interest	0
0.0109824	21	Incoming interest	0
0.0109824	31	Incoming interest	0
0.0109824	20	Incoming interest	0
0.0109824	19	Incoming interest	0
0.0109824	33	Incoming interest	0
0.0109825	18	Incoming interest	0
0.0109825	17	Incoming interest	0
0.0109825	16	Incoming interest	0
0.0109825	36	Incoming interest	0
0.0109826	15	Incoming interest	0
0.0109826	37	Incoming interest	0
0.0109826	14	Incoming interest	0
0.0109826	38	Incoming interest	0
0.0109826	13	Incoming interest	0
0.0109827	12	Incoming interest	0
0.0109827	40	Incoming interest	0
0.0109827	11	Incoming interest	0
0.0109827	42	Incoming interest	0
0.0109828	7	Incoming interest	0
0.0109828	45	Incoming interest	0
0.0109829	46	Incoming interest	0
0.0109829	5	Incoming interest	0
0.0110169	46	Broadcasting	
0.0110609	45	Incoming interest	0
0.0110611	40	Incoming interest	0
0.0110613	33	Incoming interest	0
0.0110615	26	Incoming interest	0
0.0110882	25	Broadcasting	
0.0111069	5	Broadcasting	
0.0115794	31	Broadcasting	
0.0119675	30	DataCached	0
0.0119675	32	DataCached	0
0.0119676	37	DataCached	0
0.0119678	43	DataCached	0
0.0120465	28	Broadcasting	
0.0120466	35	Broadcasting	
0.0120906	27	Incoming interest	0
0.0120906	29	Incoming interest	0
0.0120906	36	Incoming interest	0
0.0120906	25	Incoming interest	0
0.0120906	37	Incoming interest	0
0.0120907	39	Incoming interest	0
0.0121338	36	Broadcasting	
0.0121778	35	Incoming interest	0
0.0121778	37	Incoming interest	0
0.0121779	38	Incoming interest	0
0.0121779	33	Incoming interest	0
0.0121779	39	Incoming interest	0
0.012178	41	Incoming interest	0
0.012178	30	Incoming interest	0
0.012178	42	Incoming interest	0
0.012178	29	Incoming interest	0
0.012178	43	Incoming interest	0
0.0121781	27	Incoming interest	0
0.0121781	26	Incoming interest	0
0.0121783	22	Incoming interest	0
0.0121783	21	Incoming interest	0
0.0121785	15	Incoming interest	0
0.0121785	14	Incoming interest	0
0.01223	42	Broadcasting	
0.0122741	44	Incoming interest	0
0.0122741	39	Incoming interest	0
0.0122741	38	Incoming interest	0
0.0122742	37	Incoming interest	0
0.0122742	36	Incoming interest	0
0.0122742	35	Incoming interest	0
0.0122743	33	Incoming interest	0
0.0122743	32	Incoming interest	0
0.0122744	29	Incoming interest	0
0.0122745	27	Incoming interest	0
0.0122907	8	Broadcasting	
0.0124493	34	Broadcasting	
0.0124935	42	Incoming interest	0
0.0124936	45	Incoming interest	0
0.0126789	14	DataCached	0
0.0127228	39	Broadcasting	
0.012723	47	Broadcasting	
0.0127668	38	Incoming interest	0
0.0127668	40	Incoming interest	0
0.0127668	37	Incoming interest	0
0.0127668	41	Incoming interest	0
0.0127669	36	Incoming interest	0
0.0127669	35	Incoming interest	0
0.0127669	34	Incoming interest	0
0.0127671	28	Incoming interest	0
0.0127673	24	Incoming interest	0
0.0128103	39	Broadcasting	
0.0128543	38	Incoming interest	0
0.0128543	40	Incoming interest	0
0.0128544	37	Incoming interest	0
0.0128544	41	Incoming interest	0
0.0128544	36	Incoming interest	0
0.0128544	42	Incoming interest	0
0.0128544	43	Incoming interest	0
0.0128545	44	Incoming interest	0
0.0128545	33	Incoming interest	0
0.0128546	31	Incoming interest	0
0.0128546	30	Incoming interest	0
0.0128546	29	Incoming interest	0
0.0128547	28	Incoming interest	0
0.0128547	26	Incoming interest	0
0.0128548	24	Incoming interest	0
0.0128548	23	Incoming interest	0
0.0128549	22	Incoming interest	0
0.0128549	20	Incoming interest	0
0.012855	19	Incoming interest	0
0.012855	18	Incoming interest	0
0.012855	17	Incoming interest	0
0.0128976	29	Broadcasting	
0.0129493	10	Broadcasting	
0.0132857	30	DataCached	0
0.0132857	27	DataCached	0
0.0132857	31	DataCached	0
0.0132858	33	DataCached	0
0.0132859	36	DataCached	0
0.0132859	37	DataCached	0
0.0132859	38	DataCached	0
0.0132861	43	DataCached	0
0.0133724	43	Broadcasting	
0.0134792	12	Broadcasting	
0.0137604	42	DataCached	0
0.0137604	44	DataCached	0
0.0137604	41	DataCached	0
0.0137604	45	DataCached	0
0.0137605	46	DataCached	0
0.0137605	47	DataCached	0
0.0137605	48	DataCached	0
0.0138575	40	Broadcasting	
0.0139643	15	Broadcasting	
0.0142455	39	DataCached	0
0.0142455	38	DataCached	0
0.0142796	35	Broadcasting	
0.0144556	5	Broadcasting	
0.0148431	48	Broadcasting	
0.0148872	44	Incoming interest	0
0.0148872	22	Broadcasting	
0.0148872	43	Incoming interest	0
0.0148873	42	Incoming interest	0
0.0148873	41	Incoming interest	0
0.0148873	40	Incoming interest	0
0.0148875	35	Incoming interest	0
0.0148875	34	Incoming interest	0
0.0149302	44	Broadcasting	
0.0149743	40	Incoming interest	0
0.0153092	21	Broadcasting	
0.0156973	20	DataCached	0
0.0156973	22	DataCached	0
0.0156974	26	DataCached	0
0.0157403	20	Broadcasting	
0.0157405	13	Broadcasting	
0.0161717	20	Broadcasting	
0.0162158	19	Incoming interest	0
0.0162158	21	Incoming interest	0
0.0162158	18	Incoming interest	0
0.0162158	22	Incoming interest	0
0.0162158	17	Incoming interest	0
0.0162158	23	Incoming interest	0
0.0162159	16	Incoming interest	0
0.0162159	24	Incoming interest	0
0.0162159	15	Incoming interest	0
0.0162159	25	Incoming interest	0
0.0162159	14	Incoming interest	0
0.0162159	26	Incoming interest	0
0.016216	13	Incoming interest	0
0.016216	27	Incoming interest	0
0.016216	12	Incoming interest	0
0.016216	28	Incoming interest	0
0.016216	11	Incoming interest	0
0.016216	29	Incoming interest	0
0.0162161	10	Incoming interest	0
0.0162161	30	Incoming interest	0
0.0162161	31	Incoming interest	0
0.0162161	32	Incoming interest	0
