Time	Node	Event	SeqNo
0.00593875	48	DataCached	0
0.00609558	15	Broadcasting	
0.00648365	17	DataCached	0
0.00659605	29	Broadcasting	
0.00703665	47	Broadcasting	
0.00708071	45	Incoming interest	0
0.00708075	44	Incoming interest	0
0.00708078	43	Incoming interest	0
0.00708081	42	Incoming interest	0
0.00708084	41	Incoming interest	0
0.00708088	40	Incoming interest	0
0.00708091	39	Incoming interest	0
0.00708108	34	Incoming interest	0
0.00708121	30	Incoming interest	0
0.00708135	26	Incoming interest	0
0.00712368	48	Broadcasting	
0.00716774	46	Incoming interest	0
0.00716778	45	Incoming interest	0
0.00716781	44	Incoming interest	0
0.00716784	43	Incoming interest	0
0.00716788	42	Incoming interest	0
0.00716791	41	Incoming interest	0
0.00716811	35	Incoming interest	0
0.00716814	34	Incoming interest	0
0.00716831	29	Incoming interest	0
0.00735225	31	Broadcasting	
0.00774058	41	DataCached	0
0.00774074	46	DataCached	0
0.00774084	49	DataCached	0
0.00781439	39	Broadcasting	
0.00820249	42	DataCached	0
0.00820253	43	DataCached	0
0.00820256	44	DataCached	0
0.00825466	31	Broadcasting	
0.00884516	46	Broadcasting	
0.0527741	49	Broadcasting	
0.0528181	47	Incoming interest	0
0.0528182	46	Incoming interest	0
0.0528182	45	Incoming interest	0
0.0528182	44	Incoming interest	0
0.0528183	43	Incoming interest	0
0.0528183	42	Incoming interest	0
0.0528184	39	Incoming interest	0
0.0528185	36	Incoming interest	0
0.0528186	34	Incoming interest	0
0.0528186	32	Incoming interest	0
0.0528188	28	Incoming interest	0
0.0528188	26	Incoming interest	0
0.0596961	46	Broadcasting	
0.1	2	Incoming interest	1
0.1	2	Broadcasting	
0.1	3	Incoming interest	1
0.1	3	Broadcasting	
0.1	6	Incoming interest	1
0.1	6	Broadcasting	
0.1	9	Incoming interest	1
0.1	9	Broadcasting	
0.1	12	Incoming interest	1
0.1	12	Broadcasting	
0.104095	49	Broadcasting	
0.104139	48	Incoming interest	0
0.104139	47	Incoming interest	0
0.104139	46	Incoming interest	0
0.104139	45	Incoming interest	0
0.104139	44	Incoming interest	0
0.104139	43	Incoming interest	0
0.104139	42	Incoming interest	0
0.104139	41	Incoming interest	0
0.104139	40	Incoming interest	0
0.104139	39	Incoming interest	0
0.104139	38	Incoming interest	0
0.104139	37	Incoming interest	0
0.104139	34	Incoming interest	0
0.104139	31	Incoming interest	0
0.111113	46	Broadcasting	
0.15535	49	Broadcasting	
0.155394	48	Incoming interest	0
0.155394	47	Incoming interest	0
0.155394	46	Incoming interest	0
0.155394	45	Incoming interest	0
0.155394	43	Incoming interest	0
0.155394	42	Incoming interest	0
0.155394	41	Incoming interest	0
0.155394	40	Incoming interest	0
0.155394	39	Incoming interest	0
0.155394	35	Incoming interest	0
0.155394	34	Incoming interest	0
0.16112	46	Broadcasting	
0.2	2	Incoming interest	2
0.2	2	Broadcasting	
0.2	3	Incoming interest	2
0.2	3	Broadcasting	
0.2	6	Incoming interest	2
0.2	6	Broadcasting	
0.2	9	Incoming interest	2
0.2	9	Broadcasting	
0.2	12	Incoming interest	2
0.2	12	Broadcasting	
0.206749	49	Broadcasting	
0.206793	48	Incoming interest	0
0.206793	47	Incoming interest	0
0.206793	46	Incoming interest	0
0.206793	45	Incoming interest	0
0.206793	44	Incoming interest	0
0.206793	43	Incoming interest	0
0.206793	42	Incoming interest	0
0.206793	40	Incoming interest	0
0.206793	39	Incoming interest	0
0.206793	38	Incoming interest	0
0.206793	36	Incoming interest	0
0.206793	35	Incoming interest	0
0.212165	46	Broadcasting	
0.257599	49	Broadcasting	
0.257643	48	Incoming interest	0
0.257643	47	Incoming interest	0
0.257643	46	Incoming interest	0
0.257643	45	Incoming interest	0
0.257643	44	Incoming interest	0
0.257643	43	Incoming interest	0
0.257643	42	Incoming interest	0
0.257643	41	Incoming interest	0
0.257643	39	Incoming interest	0
0.257643	38	Incoming interest	0
0.257643	37	Incoming interest	0
0.257643	34	Incoming interest	0
0.257643	33	Incoming interest	0
0.262625	46	Broadcasting	
0.3	2	Incoming interest	3
0.3	2	Broadcasting	
0.3	3	Incoming interest	3
0.3	3	Broadcasting	
0.3	6	Incoming interest	3
0.3	6	Broadcasting	
0.3	9	Incoming interest	3
0.3	9	Broadcasting	
0.3	12	Incoming interest	3
0.3	12	Broadcasting	
0.300044	13	Incoming interest	3
0.301453	13	Broadcasting	
0.301497	12	Incoming interest	3
0.301497	14	Incoming interest	3
0.301497	11	Incoming interest	3
0.301497	15	Incoming interest	3
0.301497	10	Incoming interest	3
0.301497	16	Incoming interest	3
0.301497	17	Incoming interest	3
0.301497	18	Incoming interest	3
0.301497	7	Incoming interest	3
0.301497	19	Incoming interest	3
0.301497	6	Incoming interest	3
0.301497	20	Incoming interest	3
0.301497	21	Incoming interest	3
0.301497	22	Incoming interest	3
0.301497	3	Incoming interest	3
0.301498	1	Incoming interest	3
0.301498	26	Incoming interest	3
0.301498	27	Incoming interest	3
0.301498	28	Incoming interest	3
0.301498	30	Incoming interest	3
0.301498	31	Incoming interest	3
0.301498	33	Incoming interest	3
0.301532	28	Broadcasting	
0.301576	29	Incoming interest	3
0.301576	25	Incoming interest	3
0.301576	24	Incoming interest	3
0.301576	32	Incoming interest	3
0.301576	23	Incoming interest	3
0.301576	35	Incoming interest	3
0.301576	36	Incoming interest	3
0.301576	37	Incoming interest	3
0.301576	38	Incoming interest	3
0.301576	41	Incoming interest	3
0.301576	12	Incoming interest	3
0.301576	45	Incoming interest	3
0.301576	47	Incoming interest	3
0.301576	6	Incoming interest	3
0.301846	45	Broadcasting	
0.30189	44	Incoming interest	3
0.30189	46	Incoming interest	3
0.30189	43	Incoming interest	3
0.30189	42	Incoming interest	3
0.30189	48	Incoming interest	3
0.30189	49	Incoming interest	3
0.30189	40	Incoming interest	3
0.30189	39	Incoming interest	3
0.30189	34	Incoming interest	3
0.301985	31	Broadcasting	
0.302029	30	Incoming interest	3
0.302029	32	Incoming interest	3
0.302029	28	Incoming interest	3
0.302029	27	Incoming interest	3
0.302029	35	Incoming interest	3
0.302029	26	Incoming interest	3
0.302029	37	Incoming interest	3
0.302029	38	Incoming interest	3
0.302029	20	Incoming interest	3
0.302029	16	Incoming interest	3
0.302029	9	Incoming interest	3
0.302123	47	Broadcasting	
0.302167	41	Incoming interest	3
0.302167	38	Incoming interest	3
0.302167	37	Incoming interest	3
0.302167	35	Incoming interest	3
0.302906	1	Broadcasting	
0.30295	0	Incoming interest	3
0.30295	0	DataCached	3
0.30295	2	Incoming interest	3
0.30295	3	Incoming interest	3
0.30295	4	Incoming interest	3
0.30295	5	Incoming interest	3
0.30295	6	Incoming interest	3
0.30295	7	Incoming interest	3
0.30295	8	Incoming interest	3
0.30295	9	Incoming interest	3
0.30295	11	Incoming interest	3
0.30295	13	Incoming interest	3
0.30295	16	Incoming interest	3
0.30295	20	Incoming interest	3
0.302951	25	Incoming interest	3
0.30326	34	Broadcasting	
0.303304	33	Incoming interest	3
0.303304	35	Incoming interest	3
0.303304	32	Incoming interest	3
0.303304	36	Incoming interest	3
0.303304	31	Incoming interest	3
0.303304	37	Incoming interest	3
0.303304	30	Incoming interest	3
0.303304	38	Incoming interest	3
0.303304	29	Incoming interest	3
0.303304	39	Incoming interest	3
0.303304	28	Incoming interest	3
0.303304	40	Incoming interest	3
0.303304	27	Incoming interest	3
0.303304	41	Incoming interest	3
0.303304	26	Incoming interest	3
0.303304	42	Incoming interest	3
0.303304	43	Incoming interest	3
0.303304	22	Incoming interest	3
0.303304	46	Incoming interest	3
0.303304	20	Incoming interest	3
0.303305	16	Incoming interest	3
0.303387	0	Broadcasting	
0.303775	1	DataCached	3
0.303775	2	DataCached	3
0.303775	3	DataCached	3
0.303775	4	DataCached	3
0.303775	5	DataCached	3
0.303775	6	DataCached	3
0.303775	7	DataCached	3
0.303775	8	DataCached	3
0.303775	9	DataCached	3
0.303775	10	DataCached	3
0.303775	11	DataCached	3
0.303775	13	DataCached	3
0.303775	14	DataCached	3
0.303775	15	DataCached	3
0.303775	16	DataCached	3
0.303775	17	DataCached	3
0.303854	0	Broadcasting	
0.305529	17	Broadcasting	
0.305573	16	Incoming interest	3
0.305573	15	Incoming interest	3
0.305573	19	Incoming interest	3
0.305573	20	Incoming interest	3
0.305573	13	Incoming interest	3
0.305573	21	Incoming interest	3
0.305573	12	Incoming interest	3
0.305573	22	Incoming interest	3
0.305573	11	Incoming interest	3
0.305573	23	Incoming interest	3
0.305573	10	Incoming interest	3
0.305573	24	Incoming interest	3
0.305573	9	Incoming interest	3
0.305573	25	Incoming interest	3
0.305573	7	Incoming interest	3
0.305573	27	Incoming interest	3
0.305573	2	Incoming interest	3
0.305612	16	Broadcasting	
0.306	18	DataCached	3
0.306	19	DataCached	3
0.306	12	DataCached	3
0.306	20	DataCached	3
0.306	21	DataCached	3
0.306	22	DataCached	3
0.306	25	DataCached	3
0.306	29	DataCached	3
0.306	30	DataCached	3
0.306176	49	Broadcasting	
0.30622	46	Incoming interest	3
0.30622	45	Incoming interest	3
0.30622	44	Incoming interest	3
0.30622	43	Incoming interest	3
0.30622	42	Incoming interest	3
0.30622	41	Incoming interest	3
0.30622	40	Incoming interest	3
0.30622	39	Incoming interest	3
0.306221	31	Incoming interest	3
0.306221	30	Incoming interest	3
0.306221	28	Incoming interest	3
0.30634	30	Broadcasting	
0.306728	31	DataCached	3
0.306728	28	DataCached	3
0.306728	32	DataCached	3
0.306728	27	DataCached	3
0.306728	33	DataCached	3
0.306728	26	DataCached	3
0.306728	35	DataCached	3
0.306728	24	DataCached	3
0.306728	36	DataCached	3
0.306728	23	DataCached	3
0.306728	37	DataCached	3
0.306728	39	DataCached	3
0.306728	41	DataCached	3
0.306728	43	DataCached	3
0.306729	45	DataCached	3
0.306729	46	DataCached	3
0.306822	18	Broadcasting	
0.306866	19	Incoming interest	3
0.306867	16	Incoming interest	3
0.306867	20	Incoming interest	3
0.306867	15	Incoming interest	3
0.306867	21	Incoming interest	3
0.306867	14	Incoming interest	3
0.306867	22	Incoming interest	3
0.306867	13	Incoming interest	3
0.306867	23	Incoming interest	3
0.306867	12	Incoming interest	3
0.306867	24	Incoming interest	3
0.306867	11	Incoming interest	3
0.306867	25	Incoming interest	3
0.306867	10	Incoming interest	3
0.306867	27	Incoming interest	3
0.306867	8	Incoming interest	3
0.306867	28	Incoming interest	3
0.306867	29	Incoming interest	3
0.306867	30	Incoming interest	3
0.306867	5	Incoming interest	3
0.306867	4	Incoming interest	3
0.306867	32	Incoming interest	3
0.306867	33	Incoming interest	3
0.306867	2	Incoming interest	3
0.306867	0	Incoming interest	3
0.306867	38	Incoming interest	3
0.306867	41	Incoming interest	3
0.307834	45	Broadcasting	
0.308124	2	Broadcasting	
0.308222	44	DataCached	3
0.308222	47	DataCached	3
0.308222	42	DataCached	3
0.308222	48	DataCached	3
0.308222	49	DataCached	3
0.308222	40	DataCached	3
0.308502	49	Broadcasting	
0.308546	48	Incoming interest	0
0.308546	47	Incoming interest	0
0.308546	46	Incoming interest	0
0.308546	45	Incoming interest	0
0.308546	44	Incoming interest	0
0.308546	43	Incoming interest	0
0.308546	42	Incoming interest	0
0.308546	40	Incoming interest	0
0.308546	39	Incoming interest	0
0.308546	37	Incoming interest	0
0.308547	22	Incoming interest	0
0.308602	41	Broadcasting	
0.30899	38	DataCached	3
0.309141	46	Broadcasting	
0.309781	12	Broadcasting	
0.310314	23	Broadcasting	
0.310603	35	Broadcasting	
0.311052	24	Broadcasting	
0.3121	32	Broadcasting	
0.312488	34	DataCached	3
0.31263	26	Broadcasting	
0.313188	46	Broadcasting	
0.353987	34	Broadcasting	
0.354031	33	Incoming interest	3
0.354031	35	Incoming interest	3
0.354031	32	Incoming interest	3
0.354031	36	Incoming interest	3
0.354031	31	Incoming interest	3
0.354031	37	Incoming interest	3
0.354031	30	Incoming interest	3
0.354031	38	Incoming interest	3
0.354031	29	Incoming interest	3
0.354031	39	Incoming interest	3
0.354031	28	Incoming interest	3
0.354031	40	Incoming interest	3
0.354031	27	Incoming interest	3
0.354031	41	Incoming interest	3
0.354031	42	Incoming interest	3
0.354031	25	Incoming interest	3
0.354031	24	Incoming interest	3
0.354031	45	Incoming interest	3
0.354031	20	Incoming interest	3
0.354031	48	Incoming interest	3
0.354031	9	Incoming interest	3
0.357807	49	Broadcasting	
0.357851	48	Incoming interest	3
0.357851	47	Incoming interest	3
0.357851	46	Incoming interest	3
0.357851	45	Incoming interest	3
0.357851	44	Incoming interest	3
0.357852	43	Incoming interest	3
0.357852	42	Incoming interest	3
0.357852	40	Incoming interest	3
0.357852	39	Incoming interest	3
0.357852	37	Incoming interest	3
0.357852	35	Incoming interest	3
0.357852	32	Incoming interest	3
0.357852	29	Incoming interest	3
0.357852	28	Incoming interest	3
0.362058	35	Broadcasting	
0.36359	46	Broadcasting	
0.4	2	Incoming interest	1
0.4	2	Broadcasting	
0.4	3	Incoming interest	1
0.4	3	Broadcasting	
0.4	6	Incoming interest	1
0.4	6	Broadcasting	
0.4	9	Incoming interest	1
0.4	9	Broadcasting	
0.4	12	Incoming interest	1
0.4	12	Broadcasting	
0.408215	49	Broadcasting	
0.408259	48	Incoming interest	0
0.408259	47	Incoming interest	0
0.408259	46	Incoming interest	0
0.408259	45	Incoming interest	0
0.408259	44	Incoming interest	0
0.408259	43	Incoming interest	0
0.408259	42	Incoming interest	0
0.408259	41	Incoming interest	0
0.408259	40	Incoming interest	0
0.40826	36	Incoming interest	0
0.40826	33	Incoming interest	0
0.40826	32	Incoming interest	0
0.414205	46	Broadcasting	
0.459007	49	Broadcasting	
0.459051	48	Incoming interest	3
0.459051	47	Incoming interest	3
0.459051	46	Incoming interest	3
0.459051	45	Incoming interest	3
0.459051	44	Incoming interest	3
0.459051	43	Incoming interest	3
0.459051	42	Incoming interest	3
0.459051	41	Incoming interest	3
0.459051	40	Incoming interest	3
0.459051	39	Incoming interest	3
0.459051	38	Incoming interest	3
0.459051	27	Incoming interest	3
0.462823	46	Broadcasting	
0.5	2	Incoming interest	2
0.5	2	Broadcasting	
0.5	3	Incoming interest	2
0.5	3	Broadcasting	
0.5	6	Incoming interest	2
0.5	6	Broadcasting	
0.5	9	Incoming interest	2
0.5	9	Broadcasting	
0.5	12	Incoming interest	2
0.5	12	Broadcasting	
0.500044	13	Incoming interest	2
0.500626	13	Broadcasting	
0.50067	12	Incoming interest	2
0.50067	14	Incoming interest	2
0.50067	11	Incoming interest	2
0.50067	15	Incoming interest	2
0.50067	10	Incoming interest	2
0.50067	16	Incoming interest	2
0.50067	9	Incoming interest	2
0.50067	17	Incoming interest	2
0.50067	8	Incoming interest	2
0.50067	18	Incoming interest	2
0.50067	7	Incoming interest	2
0.50067	19	Incoming interest	2
0.50067	6	Incoming interest	2
0.50067	20	Incoming interest	2
0.50067	21	Incoming interest	2
0.50067	4	Incoming interest	2
0.50067	22	Incoming interest	2
0.50067	3	Incoming interest	2
0.50067	23	Incoming interest	2
0.50067	24	Incoming interest	2
0.50067	25	Incoming interest	2
0.50067	26	Incoming interest	2
0.50067	27	Incoming interest	2
0.500671	33	Incoming interest	2
0.501335	33	Broadcasting	
0.501379	32	Incoming interest	2
0.501379	34	Incoming interest	2
0.501379	31	Incoming interest	2
0.501379	35	Incoming interest	2
0.501379	30	Incoming interest	2
0.501379	36	Incoming interest	2
0.501379	29	Incoming interest	2
0.501379	37	Incoming interest	2
0.501379	28	Incoming interest	2
0.501379	38	Incoming interest	2
0.501379	39	Incoming interest	2
0.50138	40	Incoming interest	2
0.50138	41	Incoming interest	2
0.50138	42	Incoming interest	2
0.50138	43	Incoming interest	2
0.50138	46	Incoming interest	2
0.50138	47	Incoming interest	2
0.502223	25	Broadcasting	
0.502267	24	Incoming interest	2
0.502267	26	Incoming interest	2
0.502267	27	Incoming interest	2
0.502267	18	Incoming interest	2
0.502267	12	Incoming interest	2
0.502268	6	Incoming interest	2
0.502362	46	Broadcasting	
0.502406	45	Incoming interest	2
0.502406	44	Incoming interest	2
0.502406	48	Incoming interest	2
0.502406	24	Incoming interest	2
0.50248	47	Broadcasting	
0.502524	49	Incoming interest	2
0.502524	43	Incoming interest	2
0.502524	42	Incoming interest	2
0.502524	41	Incoming interest	2
0.502524	39	Incoming interest	2
0.502524	37	Incoming interest	2
0.502524	33	Incoming interest	2
0.502525	27	Incoming interest	2
0.502525	26	Incoming interest	2
0.503231	4	Broadcasting	
0.503275	3	Incoming interest	2
0.503275	5	Incoming interest	2
0.503275	2	Incoming interest	2
0.503275	6	Incoming interest	2
0.503275	1	Incoming interest	2
0.503275	0	Incoming interest	2
0.503275	0	DataCached	2
0.503275	9	Incoming interest	2
0.503275	12	Incoming interest	2
0.503275	14	Incoming interest	2
0.503275	15	Incoming interest	2
0.503276	26	Incoming interest	2
0.503276	28	Incoming interest	2
0.504817	0	Broadcasting	
0.505205	1	DataCached	2
0.505205	2	DataCached	2
0.505205	3	DataCached	2
0.505205	4	DataCached	2
0.505205	5	DataCached	2
0.505205	6	DataCached	2
0.505205	7	DataCached	2
0.505205	8	DataCached	2
0.505205	12	DataCached	2
0.505205	14	DataCached	2
0.505205	15	DataCached	2
0.505205	17	DataCached	2
0.505205	18	DataCached	2
0.506328	31	Broadcasting	
0.506372	30	Incoming interest	2
0.506372	32	Incoming interest	2
0.506372	29	Incoming interest	2
0.506372	33	Incoming interest	2
0.506372	28	Incoming interest	2
0.506372	27	Incoming interest	2
0.506372	35	Incoming interest	2
0.506372	26	Incoming interest	2
0.506372	36	Incoming interest	2
0.506372	37	Incoming interest	2
0.506372	24	Incoming interest	2
0.506372	38	Incoming interest	2
0.506372	23	Incoming interest	2
0.506372	22	Incoming interest	2
0.506372	40	Incoming interest	2
